Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,Income,Approved
0,4.084630870034462,3.091042453358316,1,1,5,0,2.3978952727983707,1,1,2.6390573296152584,0,0,8.81001204797317,1
0,3.075928815548268,1.0420419371797154,1,1,9,3,1.126551657357351,1,1,1.791759469228055,0,0,7.825644732219989,1
1,3.3021134234382563,0.22314355131420976,1,1,5,0,0.0,1,0,0.0,1,0,0.0,1
1,3.1059310658520665,2.1400661634962708,1,1,1,3,0.8816992871045359,1,1,0.6931471805599453,0,0,9.19023970026918,1
1,3.780318514430718,1.7272209480904839,1,1,9,3,1.7191887763932194,1,0,0.0,0,2,0.0,1
1,3.66791114767774,2.409194828052304,1,1,12,3,1.252762968495368,1,1,1.9459101490553132,0,0,5.2832037287379885,1
1,3.068052935133617,2.3978952727983707,0,0,0,3,1.252762968495368,1,0,0.0,0,2,0.0,1
1,3.8969093676180977,3.261360436474356,1,1,11,3,1.0116009116784799,1,1,1.3862943611198906,0,0,2.70805020110221,1
1,3.3786108829893595,1.791759469228055,1,1,11,3,2.4849066497880004,1,0,0.0,1,0,0.0,1
0,2.9831534913471307,2.1400661634962708,1,1,9,3,1.3110318766193436,1,1,1.791759469228055,0,0,10.193429569388753,1
1,2.970414465569701,1.0986122886681098,1,1,5,3,0.9162907318741551,1,1,1.0986122886681098,0,0,5.707110264748875,1
1,3.5313480661272005,1.3962446919730587,0,0,0,2,1.1118575154181303,1,1,0.6931471805599453,1,0,9.799681383810539,1
1,3.828641396489095,2.2512917986064953,1,1,1,2,2.70805020110221,1,1,0.6931471805599453,1,0,7.601402334583733,1
0,3.028683373693677,0.19062035960864968,1,1,9,2,0.2546422183735808,1,1,2.4849066497880004,0,0,4.605170185988092,1
2,3.2386784521643803,2.6210388241125804,1,1,0,0,1.749199854809259,1,1,1.0986122886681098,0,0,6.09807428216624,1
1,3.1280754605417043,2.4849066497880004,1,1,12,3,0.2546422183735808,1,1,1.9459101490553132,0,0,0.0,1
1,3.71965111278069,3.1135153092103742,1,1,3,1,3.044522437723423,1,1,2.4849066497880004,0,0,7.0909098220799835,1
1,3.7476199491365367,1.791759469228055,1,1,9,2,1.791759469228055,1,1,1.9459101490553132,1,0,0.0,1
0,2.9354513426690607,2.4849066497880004,1,1,12,2,0.6931471805599453,1,1,2.4849066497880004,0,0,8.006700845440367,1
1,3.185112194715392,2.495269436823547,1,1,12,2,0.37843643572024505,1,1,0.6931471805599453,0,0,0.0,1
1,3.394545844956019,0.4855078157817008,1,1,7,3,0.22314355131420976,0,0,0.0,0,0,7.606387389772652,0
1,2.9533465570575532,2.4203681286504293,1,1,0,2,0.7347688552507647,0,0,0.0,0,0,2.6390573296152584,0
1,3.044522437723423,2.488649636066835,1,1,0,3,1.0986122886681098,0,0,0.0,1,0,0.0,0
1,3.044522437723423,0.0,1,1,2,3,0.4054651081081644,0,0,0.0,0,0,0.0,0
0,3.079613757534693,2.355177543113216,1,1,5,3,0.03922071315328133,0,0,0.0,0,0,6.90875477931522,0
0,3.2386784521643803,1.0116009116784799,0,0,0,3,0.1527210870176639,0,0,0.0,0,0,0.0,0
1,3.518980417318539,1.204472679367587,1,1,2,2,1.9095425048844386,0,0,0.0,1,0,0.0,0
0,3.973494327516247,0.0,0,0,4,1,0.0,0,0,0.0,0,0,0.0,0
0,3.895283681423848,0.8480118911208606,1,1,5,1,0.28893129185221283,0,0,0.0,0,0,4.795790545596741,0
0,3.064325065019603,2.4423470353692043,0,0,12,2,0.0,0,0,0.0,1,0,3.4965075614664802,0
1,3.9464244321454784,0.4605844073292439,1,1,4,1,0.0,0,0,0.0,0,0,0.0,0
1,2.89480635496403,0.08157998699242285,0,0,0,3,0.03922071315328133,0,0,0.0,0,0,6.583409222158765,0
1,2.9616582932202395,0.7929925155296614,0,0,3,1,0.0,0,0,0.0,0,0,0.0,0
0,3.4965075614664802,1.9459101490553132,1,1,2,3,0.8109302162163288,0,0,0.0,0,0,0.0,0
1,4.105449341954206,0.9321640810304452,1,1,9,3,0.11778303565638346,1,0,0.0,1,0,0.0,1
1,2.9444389791664403,0.1527210870176639,1,1,9,1,0.19062035960864968,0,0,0.0,0,0,3.713572066704308,1
1,3.652734007477583,0.0,1,1,0,3,0.0,0,0,0.0,0,1,0.0,1
1,3.506457892319648,1.252762968495368,1,1,0,3,0.8109302162163288,0,0,0.0,1,0,0.0,0
1,2.94864066602014,2.0476928433652555,0,0,8,3,0.03922071315328133,0,0,0.0,0,0,0.0,0
1,3.6699514442284173,2.409194828052304,0,0,7,3,0.11778303565638346,0,0,0.0,0,0,0.0,0
1,3.4553698605505483,1.252762968495368,1,1,1,2,1.1786549963416462,0,0,0.0,1,2,0.0,0
1,2.974508637102364,1.9035989509835904,1,1,2,3,0.43178241642553783,0,0,0.0,0,0,0.0,0
0,3.0041963519661206,1.8586389980675997,1,1,5,2,0.2546422183735808,0,0,0.0,0,0,6.184148890937483,0
0,2.9533465570575532,2.3978952727983707,0,0,9,2,0.1527210870176639,0,0,0.0,0,0,0.0,0
1,3.2418107961506966,2.6741486494265287,0,0,4,1,0.0,0,0,0.0,0,0,0.0,0
1,2.847812143477369,0.6070444815065336,1,1,8,3,0.08157998699242285,1,0,0.0,0,2,0.0,0
1,3.0987400236282205,0.6286086594223741,0,0,0,2,0.22314355131420976,0,0,0.0,0,0,5.323009979138408,0
1,3.2156706939192525,0.4605844073292439,0,0,1,2,0.11778303565638346,0,0,0.0,0,0,0.6931471805599453,0
1,2.926917957553631,1.6974487897568138,1,1,0,3,0.22314355131420976,0,0,0.0,0,2,0.0,0
0,2.8622008809294686,0.8109302162163288,1,1,9,3,0.22314355131420976,0,1,0.6931471805599453,0,0,4.59511985013459,0
1,3.188416617383492,2.6119063405493077,1,1,0,3,0.11778303565638346,0,1,1.0986122886681098,0,0,8.622093601241607,0
1,2.922085733385692,2.3978952727983707,1,1,11,2,0.1527210870176639,0,1,0.6931471805599453,0,0,0.6931471805599453,0
0,3.3826272148928926,0.9162907318741551,1,1,4,1,0.0,0,1,1.0986122886681098,1,0,4.663439094112067,0
1,3.417726683613366,0.4574248470388755,1,1,11,3,0.2546422183735808,0,1,0.6931471805599453,0,0,7.938802248154481,0
1,2.9871959425317045,0.34712953109520095,0,0,0,3,0.1527210870176639,0,1,0.6931471805599453,0,0,0.6931471805599453,0
0,3.1245651453969594,1.0116009116784799,0,0,6,1,0.0,0,0,0.0,0,0,0.0,0
1,3.1780538303479458,0.5596157879354227,1,1,8,3,0.4054651081081644,0,0,0.0,1,2,0.0,0
0,2.9575110607337933,2.3978952727983707,1,1,11,3,0.6931471805599453,0,1,0.6931471805599453,0,0,0.6931471805599453,0
1,3.2741212990941793,0.43178241642553783,1,1,11,3,0.1527210870176639,0,1,0.6931471805599453,0,0,6.09807428216624,0
1,3.6041382256588457,1.2281774930227534,1,1,11,3,0.11778303565638346,0,1,1.0986122886681098,0,0,0.6931471805599453,0
0,2.837908188360424,0.28893129185221283,1,1,4,1,0.0,0,1,0.6931471805599453,0,0,4.844187086458591,0
0,3.494080375808869,1.4170660197866443,1,1,4,1,1.3962446919730587,0,1,1.0986122886681098,1,0,1.6094379124341003,0
1,4.250920869264197,2.302585092994046,1,1,4,1,1.6094379124341003,0,1,0.6931471805599453,0,0,1.9459101490553132,0
1,3.5240048109237025,1.252762968495368,1,1,1,3,1.0116009116784799,0,1,1.0986122886681098,1,0,0.0,0
1,2.8524391037275145,1.3217558399823195,1,1,1,3,0.5098251234324072,0,1,0.6931471805599453,0,0,3.091042453358316,0
1,3.142858338444285,2.5745188084776873,1,1,0,3,1.4667216102325051,0,1,1.0986122886681098,1,0,5.159055299214529,0
0,4.070393341399588,1.0986122886681098,1,1,4,1,2.0149030205422647,0,1,0.6931471805599453,0,0,2.3978952727983707,0
1,2.9575110607337933,0.1527210870176639,1,1,2,3,0.22314355131420976,0,0,0.0,1,2,0.0,0
1,3.1954024686825586,0.6931471805599453,1,1,0,3,0.4054651081081644,0,0,0.0,1,2,0.0,0
0,2.8284963541780774,1.3545456628053103,1,1,9,3,0.08157998699242285,0,0,0.0,0,0,0.0,0
0,3.248434627109745,2.685463702429414,1,1,9,2,0.9162907318741551,0,0,0.0,0,0,0.6931471805599453,0
1,3.907010463604602,3.308167932346963,0,0,4,1,0.0,1,0,0.0,1,0,0.0,0
1,3.1986731175506815,1.3217558399823195,1,1,4,1,1.7047480922384253,0,0,0.0,0,0,3.258096538021482,0
1,2.974508637102364,2.423917378161571,1,1,4,1,0.34712953109520095,0,0,0.0,0,0,0.0,0
1,3.3586377672433594,0.8285518175661484,1,1,7,2,0.22314355131420976,0,0,0.0,1,2,0.0,0
0,3.488902962081261,1.3862943611198906,0,0,6,1,0.0,0,0,0.0,0,0,3.044522437723423,0
0,3.251536607107749,1.7047480922384253,1,1,11,3,0.6931471805599453,0,0,0.0,1,0,1.9459101490553132,0
1,2.995732273553991,1.0116009116784799,0,0,0,3,1.204472679367587,0,0,0.0,1,0,1.9459101490553132,0
0,2.8524391037275145,0.19062035960864968,1,1,1,3,0.11778303565638346,0,0,0.0,0,0,0.6931471805599453,0
0,2.974508637102364,2.3978952727983707,1,1,2,3,0.34712953109520095,0,0,0.0,0,0,3.7612001156935624,0
1,2.847812143477369,0.0,0,0,1,3,0.22314355131420976,0,0,0.0,0,0,0.0,0
1,3.1780538303479458,0.5596157879354227,1,1,8,3,0.4054651081081644,1,0,0.0,1,2,0.0,0
1,3.0987400236282205,0.22314355131420976,0,0,0,2,0.22314355131420976,0,0,0.0,0,0,5.323009979138408,0
1,2.917770732084279,3.1354942159291497,0,1,4,1,0.0,0,0,0.0,1,1,11.51293546492023,1
1,3.0041963519661206,0.0,0,0,8,0,0.0,0,0,0.0,1,2,0.6931471805599453,1
1,3.630985475695034,0.11778303565638346,0,0,0,3,0.9162907318741551,0,0,0.0,1,0,4.736198448394496,1
1,3.1023420086122493,0.9162907318741551,1,1,11,3,0.9162907318741551,0,0,0.0,0,0,2.1972245773362196,1
0,2.94864066602014,0.3184537311185346,0,1,1,1,2.3978952727983707,0,0,0.0,1,2,0.0,1
0,3.5458747596969324,0.3184537311185346,1,1,1,3,0.3184537311185346,0,0,0.0,0,0,3.8066624897703196,1
1,3.9035875266070446,0.18647956694261839,0,0,7,3,0.22314355131420976,1,1,2.4849066497880004,0,0,7.913155185928068,1
1,3.5458747596969324,0.8109302162163288,1,1,11,3,0.7724203614544531,0,0,0.0,0,0,0.0,0
0,3.417726683613366,0.7347688552507647,0,0,12,3,0.6931471805599453,0,0,0.0,0,0,2.6390573296152584,0
1,3.439456093779246,0.7347688552507647,0,0,0,3,0.03922071315328133,0,0,0.0,0,0,5.19295685089021,0
2,3.7336137854541067,1.5040773967762742,1,1,5,0,0.4054651081081644,0,0,0.0,0,2,0.0,0
1,3.5787855313168624,1.252762968495368,0,0,11,3,1.3862943611198906,0,0,0.0,0,2,0.0,0
1,3.386695507741526,1.6094379124341003,0,0,5,3,0.08157998699242285,0,0,0.0,1,0,0.0,0
1,3.064325065019603,0.0,1,1,0,3,0.0,0,0,0.0,0,1,0.0,0
0,3.5336865647082343,1.252762968495368,0,0,0,3,1.252762968495368,0,0,0.0,1,0,1.0986122886681098,0
1,3.557631167503982,1.252762968495368,1,1,0,3,0.6931471805599453,0,0,0.0,0,0,2.833213344056216,0
0,3.2676659890376327,2.6026896854443837,1,1,2,3,0.6931471805599453,0,0,0.0,1,0,6.968850378341948,0
1,3.5765502691400166,1.252762968495368,1,1,1,0,0.4054651081081644,0,0,0.0,0,0,0.0,0
1,3.3558512798952784,0.5596157879354227,1,1,9,2,0.1527210870176639,0,0,0.0,1,0,5.529429087511423,0
1,3.8780524858569927,2.0149030205422647,1,1,0,3,0.6931471805599453,0,0,0.0,1,0,5.43372200355424,0
0,3.5787855313168624,0.8109302162163288,0,0,5,2,0.4054651081081644,0,0,0.0,1,0,0.0,0
0,3.5336865647082343,1.3862943611198906,0,0,1,3,1.0986122886681098,0,0,0.0,0,0,0.0,0
1,3.367295829986474,1.3862943611198906,1,1,11,3,0.5596157879354227,0,0,0.0,1,0,4.219507705176107,0
0,3.6908774567766094,1.6094379124341003,1,1,0,3,1.3862943611198906,0,0,0.0,0,0,0.0,0
1,3.7784916128036232,1.6262950295005232,1,1,1,3,0.03922071315328133,0,0,0.0,0,0,4.61512051684126,0
1,3.329343277894172,1.1786549963416462,1,1,5,0,0.4054651081081644,0,0,0.0,1,0,8.294299608857235,0
1,3.548179572010801,1.3217558399823195,1,1,5,0,0.0,0,0,0.0,0,0,0.0,0
1,3.686877451443263,1.0116009116784799,1,1,7,3,0.4054651081081644,0,0,0.0,1,0,1.0986122886681098,0
1,4.154969184038535,2.0794415416798357,1,1,3,1,0.0,0,0,0.0,0,0,2.5649493574615367,0
2,3.504054767101863,0.9162907318741551,1,1,0,3,0.22314355131420976,0,0,0.0,1,0,4.812184355372417,0
1,3.3232358401924436,1.7047480922384253,0,0,0,0,1.252762968495368,0,0,0.0,0,0,7.099201743553092,0
1,4.1640260854229085,0.43178241642553783,1,1,0,3,0.4605844073292439,1,1,1.3862943611198906,1,0,0.0,0
1,3.3614165116503107,0.9162907318741551,1,1,11,3,1.1786549963416462,0,1,0.6931471805599453,1,0,1.3862943611198906,0
0,3.3021134234382563,1.0986122886681098,1,1,6,1,0.0,0,0,0.0,1,0,0.6931471805599453,0
1,3.142858338444285,0.4605844073292439,0,0,4,1,0.0,0,0,0.0,0,0,0.0,0
1,3.1570004211501135,2.5257286443082556,0,0,8,3,0.9162907318741551,0,0,0.0,1,0,8.294299608857235,0
1,3.457892725338701,0.9497255079603925,1,1,2,3,0.4605844073292439,0,0,0.0,1,2,0.0,0
1,3.62886402170395,1.0986122886681098,1,1,5,3,0.22314355131420976,0,0,0.0,1,0,0.0,0
0,2.833213344056216,0.1527210870176639,1,1,1,3,0.6931471805599453,0,1,1.0986122886681098,1,0,0.6931471805599453,0
1,3.741709067758469,0.8480118911208606,1,1,2,3,0.1527210870176639,0,0,0.0,0,0,0.0,0
0,3.0204248861443626,0.1527210870176639,1,1,9,3,0.03922071315328133,0,0,0.0,1,0,0.0,0
1,3.509154523167248,1.3862943611198906,1,1,2,3,0.1527210870176639,0,0,0.0,1,0,0.0,0
0,3.630985475695034,1.742219023667919,1,1,4,1,0.0,0,0,0.0,0,0,0.0,0
0,3.4420193761824107,1.8718021769015913,1,1,7,3,1.8718021769015913,0,0,0.0,1,2,0.0,0
1,3.1813816204406202,1.252762968495368,1,1,4,1,0.08157998699242285,0,0,0.0,1,0,8.34498036877057,0
1,3.326114575537799,0.43178241642553783,1,1,7,1,0.0,0,0,0.0,0,0,0.0,0
1,2.8859174075467844,0.28893129185221283,0,0,7,3,0.2546422183735808,0,0,0.0,0,2,0.0,0
1,3.2355362657613083,1.0986122886681098,1,1,3,1,0.1527210870176639,0,1,1.0986122886681098,0,0,7.170888478512505,0
1,3.780318514430718,0.8109302162163288,1,1,8,3,2.6996819514316934,0,1,0.6931471805599453,1,0,4.727387818712341,0
0,3.1675825304806504,1.9692080612801353,1,1,1,3,0.1527210870176639,0,0,0.0,0,0,6.90875477931522,0
1,3.699324711975475,0.9969486348916096,0,0,8,3,0.1527210870176639,0,0,0.0,0,2,0.0,0
0,3.201933104137889,2.5257286443082556,0,0,7,2,1.3862943611198906,0,0,0.0,1,0,2.833213344056216,0
1,3.109953417644014,0.5596157879354227,0,0,10,1,0.5596157879354227,0,0,0.0,1,0,1.0986122886681098,0
1,3.5263605246161616,1.252762968495368,0,0,11,3,2.0794415416798357,0,0,0.0,1,0,0.0,0
1,3.3079849999399764,2.6390573296152584,1,1,3,1,0.0,0,0,0.0,1,0,7.0130157896396295,0
0,3.828641396489095,1.720084432521164,1,1,7,2,0.6931471805599453,0,0,0.0,1,2,0.0,0
1,3.305053521109253,0.9321640810304452,1,1,11,3,0.11778303565638346,0,0,0.0,0,0,0.0,0
2,3.3731407838796303,0.4605844073292439,1,1,1,3,0.03922071315328133,0,0,0.0,0,0,6.912742820493176,0
0,3.0832851705618523,0.4054651081081644,0,0,3,1,0.6931471805599453,0,0,0.0,0,0,0.0,0
1,3.3901364343027307,2.740840023925201,1,1,2,3,0.11778303565638346,0,0,0.0,0,0,5.659482215759621,0
1,3.075928815548268,0.6070444815065336,0,0,0,3,1.0986122886681098,0,0,0.0,1,2,0.0,0
1,3.5672766323546874,0.8480118911208606,1,1,5,0,0.11778303565638346,0,0,0.0,1,0,8.412054873292933,0
1,3.5432754802551445,0.22314355131420976,1,1,5,0,1.6094379124341003,0,0,0.0,1,2,0.0,0
1,3.788045825608435,1.791759469228055,1,1,5,0,1.1786549963416462,0,0,0.0,1,0,0.0,0
0,3.164208423525893,2.0794415416798357,1,1,0,3,0.1527210870176639,0,0,0.0,0,0,0.0,0
0,3.231989464013584,1.252762968495368,0,0,5,0,1.7047480922384253,0,0,0.0,0,0,6.124683390894205,0
0,4.057507672170127,1.6582280766035324,0,0,4,1,1.791759469228055,0,0,0.0,1,0,1.6094379124341003,0
1,3.138966441639899,2.522523513359307,1,1,7,3,0.9497255079603925,0,0,0.0,1,0,7.10085190894405,0
1,3.5553480614894135,1.8718021769015913,0,0,0,3,0.9162907318741551,0,0,0.0,1,0,0.0,0
1,3.160398895109225,0.9162907318741551,0,0,1,3,0.43178241642553783,0,0,0.0,1,0,4.219507705176107,0
1,3.0987400236282205,0.0,1,1,0,3,0.4054651081081644,0,0,0.0,1,2,0.0,0
1,3.3203487937988347,2.7463089132193006,1,1,5,0,0.0,0,0,0.0,1,0,0.0,0
1,3.1747149290824312,0.15700374880966467,1,1,8,3,0.08157998699242285,0,0,0.0,0,2,0.0,0
1,2.7831576735890153,2.0794415416798357,1,1,3,3,0.6931471805599453,0,0,0.0,0,0,0.0,0
1,3.7116189410834255,1.791759469228055,1,1,5,0,0.19062035960864968,0,0,0.0,0,0,0.0,0
1,3.3470931226689546,2.6026896854443837,1,1,1,0,0.22314355131420976,0,0,0.0,1,0,0.0,0
1,3.248434627109745,0.43178241642553783,1,1,8,3,0.6931471805599453,0,0,0.0,1,0,0.6931471805599453,0
1,3.741709067758469,0.8109302162163288,0,0,11,3,0.22314355131420976,0,0,0.0,0,0,5.278114659230517,0
0,3.5287107019611152,0.965080896043587,1,1,2,3,0.43178241642553783,0,0,0.0,1,0,0.0,0
1,3.4284882418980587,1.1118575154181303,0,0,12,2,0.03922071315328133,0,0,0.0,0,0,0.6931471805599453,0
0,3.201933104137889,0.4605844073292439,0,0,4,1,0.11778303565638346,0,0,0.0,0,0,4.477336814478207,0
1,3.3021134234382563,2.6026896854443837,0,0,7,2,0.8109302162163288,0,0,0.0,1,0,2.8903717578961645,0
1,3.4657359027997265,1.126551657357351,1,1,0,3,0.08157998699242285,0,0,0.0,0,0,0.0,0
1,3.079613757534693,1.8058267264394905,0,0,6,3,0.2546422183735808,0,0,0.0,0,0,5.220355825078325,0
1,3.3985271531062766,0.3184537311185346,1,1,0,3,0.2546422183735808,0,0,0.0,0,0,4.9487598903781675,0
0,3.968781339246755,2.0149030205422647,1,1,5,0,1.4073217283119661,0,0,0.0,1,0,0.0,0
0,3.164208423525893,0.28893129185221283,1,1,9,3,0.5596157879354227,0,0,0.0,0,2,0.0,0
1,3.5553480614894135,1.8058267264394905,0,0,5,0,0.7347688552507647,0,0,0.0,1,0,0.0,0
0,4.255612709818223,1.9459101490553132,1,1,4,1,0.0,0,0,0.0,0,2,0.0,0
0,3.7215886285236413,2.211017899468555,0,0,7,3,0.1527210870176639,0,1,1.0986122886681098,0,0,2.9444389791664403,0
0,3.0243197304059035,0.5098251234324072,0,0,0,3,0.6931471805599453,0,1,0.6931471805599453,0,0,1.0986122886681098,0
1,2.833213344056216,1.4170660197866443,1,1,11,3,0.08157998699242285,0,1,0.6931471805599453,0,0,1.9459101490553132,0
1,2.89480635496403,0.22314355131420976,1,1,9,3,0.28893129185221283,0,1,1.6094379124341003,0,0,2.1972245773362196,0
1,3.4735180432417816,1.3441694348192195,1,1,4,1,0.0,0,1,1.791759469228055,0,0,4.990432586778736,0
1,3.264613716542055,1.3862943611198906,1,1,0,3,0.8109302162163288,0,1,0.6931471805599453,0,0,3.1354942159291497,0
0,3.164208423525893,0.5822156198526637,1,1,5,3,0.08157998699242285,0,0,0.0,0,0,0.0,0
1,3.727619282429867,0.9162907318741551,1,1,5,0,0.0,0,0,0.0,0,2,0.0,0
1,3.1463051320333655,0.37843643572024505,1,1,7,3,0.11778303565638346,0,0,0.0,1,0,4.02535169073515,0
0,3.1463051320333655,0.8109302162163288,0,0,4,1,1.4469189829363254,0,0,0.0,0,0,0.0,0
1,3.1570004211501135,0.11778303565638346,0,0,7,3,0.11778303565638346,0,0,0.0,0,0,4.2626798770413155,0
1,3.201933104137889,1.0260415958332743,1,1,0,3,0.43178241642553783,0,0,0.0,1,0,0.6931471805599453,0
1,3.674273301724574,0.5335651107354802,1,1,0,3,0.3184537311185346,0,1,1.0986122886681098,0,0,6.2166061010848646,0
0,3.317090872365156,1.264126727145683,0,0,4,1,0.0,0,0,0.0,1,0,4.110873864173311,0
1,3.58351893845611,1.252762968495368,1,1,5,3,0.6931471805599453,0,0,0.0,1,0,0.0,0
1,3.064325065019603,0.7347688552507647,1,1,9,3,0.9162907318741551,0,0,0.0,0,0,2.0794415416798357,0
1,3.415100286831147,0.8109302162163288,1,1,11,3,1.0116009116784799,0,0,0.0,0,0,0.0,0
1,3.3021134234382563,0.6070444815065336,1,1,1,3,0.7724203614544531,0,0,0.0,0,0,0.0,0
1,3.5458747596969324,1.1521530555961395,1,1,0,3,0.9162907318741551,0,0,0.0,0,1,0.0,0
1,3.2418107961506966,0.8109302162163288,1,1,0,3,0.22314355131420976,0,0,0.0,0,0,0.0,0
0,3.3558512798952784,1.1118575154181303,1,1,11,3,0.22314355131420976,0,0,0.0,1,0,3.9318256327243257,0
1,3.6506582412937387,0.6070444815065336,1,1,3,3,0.03922071315328133,0,0,0.0,0,0,1.791759469228055,0
1,3.9154172384961616,1.1908875647772805,1,1,4,1,0.2546422183735808,0,0,0.0,0,0,1.3862943611198906,0
1,3.5432754802551445,0.28893129185221283,0,0,1,3,0.08157998699242285,0,0,0.0,0,0,0.0,0
1,3.9670792111762245,1.3862943611198906,0,0,4,1,0.9162907318741551,0,0,0.0,0,0,1.6094379124341003,0
1,3.1747149290824312,1.4267162756188059,0,0,0,3,0.1527210870176639,0,0,0.0,0,0,6.9650803456014065,0
1,3.1280754605417043,0.9321640810304452,1,1,7,3,0.08157998699242285,0,0,0.0,1,0,0.0,0
1,3.2676659890376327,0.6931471805599453,1,1,1,3,0.4054651081081644,0,0,0.0,0,0,0.0,0
1,4.0873199472851365,1.3110318766193436,1,1,0,3,1.2281774930227534,0,0,0.0,1,0,0.0,0
1,2.995732273553991,0.0,0,0,4,1,0.0,0,1,1.6094379124341003,0,0,0.6931471805599453,0
1,3.0243197304059035,0.4605844073292439,1,1,4,1,0.0,0,1,1.3862943611198906,0,0,6.64639051484773,0
0,3.9950765605634317,0.1527210870176639,1,1,4,1,0.0,0,0,0.0,1,2,3.332204510175204,0
0,3.338257581888281,0.8109302162163288,1,1,4,1,0.0,0,1,0.6931471805599453,0,0,5.707110264748875,0
1,3.292869504776527,0.6286086594223741,1,1,7,3,0.3184537311185346,0,1,1.0986122886681098,1,0,1.3862943611198906,0
1,3.1813816204406202,0.0,1,1,7,3,0.6931471805599453,0,1,2.4849066497880004,0,2,0.0,0
1,3.7032753343976683,1.791759469228055,1,1,4,1,0.0,0,1,1.0986122886681098,0,0,0.6931471805599453,0
1,3.452524008827496,1.3110318766193436,0,0,8,3,0.11778303565638346,0,0,0.0,1,2,0.0,0
1,2.9041650800285006,1.3862943611198906,1,1,7,3,0.03922071315328133,0,0,0.0,1,0,3.713572066704308,0
0,2.926917957553631,0.0,0,0,6,1,0.0,0,0,0.0,0,0,0.0,0
0,3.3826272148928926,2.505525936990736,1,1,4,1,0.0,0,0,0.0,0,0,8.556606193773073,0
1,2.8622008809294686,0.11778303565638346,1,1,0,3,0.1527210870176639,0,0,0.0,0,0,0.0,0
0,3.3439213138424253,0.9802040576178078,1,1,4,1,0.0,0,0,0.0,0,0,0.6931471805599453,0
1,3.4735180432417816,0.7537718023763802,1,1,4,1,0.0,0,1,0.6931471805599453,0,0,2.995732273553991,0
1,3.044522437723423,2.0794415416798357,1,1,0,3,0.4054651081081644,0,0,0.0,0,0,0.0,0
1,3.6720964285788447,1.3862943611198906,0,0,5,0,2.0794415416798357,0,0,0.0,0,0,0.6931471805599453,0
1,3.7013019741124933,0.965080896043587,1,1,0,3,0.9162907318741551,0,0,0.0,0,0,5.758901773877281,0
1,3.624340932976365,1.6582280766035324,1,1,9,3,1.5040773967762742,0,0,0.0,0,0,3.9318256327243257,0
2,3.4258899942525267,0.5098251234324072,1,1,11,3,0.22314355131420976,0,0,0.0,1,0,0.0,0
1,3.978185207681815,0.9162907318741551,1,1,2,3,1.55814461804655,0,0,0.0,1,0,5.860786223465866,0
1,3.615501984309161,2.9509963797125995,1,1,11,3,0.08157998699242285,0,0,0.0,0,0,8.175547596021026,0
1,3.571783682237689,0.0,1,1,0,3,0.0,0,0,0.0,0,1,0.0,0
1,3.4232849781261603,0.5596157879354227,0,0,0,3,0.03922071315328133,0,0,0.0,0,0,0.0,0
1,3.615501984309161,1.8718021769015913,1,1,5,0,1.791759469228055,0,0,0.0,0,0,6.5337888379333435,0
1,3.283539338193923,0.2546422183735808,0,0,0,3,0.9162907318741551,0,0,0.0,1,0,0.0,0
0,3.2386784521643803,1.2281774930227534,0,0,0,3,0.0,0,0,0.0,0,0,0.0,0
1,3.2220707157647195,0.6286086594223741,1,1,8,3,0.08157998699242285,0,1,1.6094379124341003,0,0,7.576097340623111,0
1,3.132009891846539,0.4054651081081644,1,1,0,3,0.11778303565638346,0,0,0.0,0,0,0.0,0
0,3.6264719939853194,0.2546422183735808,1,1,4,1,0.0,0,1,2.3978952727983707,0,0,2.9444389791664403,0
0,3.1780538303479458,1.0420419371797154,1,1,6,1,0.0,0,1,0.6931471805599453,0,0,3.9889840465642745,0
0,3.3527071725017215,1.3862943611198906,1,1,8,3,1.332366019094335,0,1,0.6931471805599453,1,0,2.3978952727983707,0
1,3.4682327829983137,1.4073217283119661,1,1,0,3,1.252762968495368,0,1,1.0986122886681098,1,0,3.7376696182833684,0
0,3.4474446328274753,0.8649974374866045,1,1,11,2,0.03922071315328133,0,1,1.3862943611198906,0,0,3.5263605246161616,0
1,3.138966441639899,1.204472679367587,1,1,7,3,0.5596157879354227,0,0,0.0,0,0,0.0,0
1,2.8524391037275145,1.6262950295005232,1,1,5,2,0.34712953109520095,0,0,0.0,1,0,0.0,0
0,3.132009891846539,2.5388422834536386,1,1,7,2,0.08157998699242285,0,0,0.0,0,0,1.791759469228055,0
1,3.094672221408895,1.634130525024472,0,0,5,2,0.03922071315328133,0,0,0.0,0,0,4.61512051684126,0
1,2.913437030827161,2.0149030205422647,1,1,5,3,0.11778303565638346,0,0,0.0,0,0,4.61512051684126,0
1,3.0041963519661206,1.6094379124341003,0,0,5,3,0.6931471805599453,0,0,0.0,1,0,6.90875477931522,0
1,3.075928815548268,0.34712953109520095,1,1,0,3,0.11778303565638346,0,0,0.0,0,0,3.8066624897703196,0
1,3.3232358401924436,1.0986122886681098,1,1,2,3,0.5596157879354227,0,0,0.0,1,0,0.0,0
1,3.201933104137889,0.6070444815065336,1,1,5,2,0.08157998699242285,0,0,0.0,1,0,1.791759469228055,0
1,3.693120448371191,1.252762968495368,0,0,5,2,2.3978952727983707,0,0,0.0,1,2,0.0,0
